1,0,0,-51,10,14,1,-4,1,-250,86,21,0,0,0,141,4,130,0,5.18,0.47,2.46,2.531
1,0,0,-54,10,14,1,-4,1,-250,74,14,0,0,0,137,-2,132,0,5.18,0.47,2.46,2.531
1,0,0,-56,10,14,1,-5,-1,-250,19,17,0,0,0,131,-8,129,0,5.18,0.47,2.46,2.531
1,0,0,-53,7,14,1,-5,1,-250,41,23,0,0,0,123,-10,127,0,5.18,0.47,2.46,2.531
1,0,0,-53,6,13,0,-5,2,-250,-29,12,0,0,0,123,-10,128,0,5.18,0.44,2.28,2.358
1,0,0,-54,4,13,0,-5,2,-250,-42,10,0,0,0,130,-14,131,0,5.18,0.44,2.28,2.358
1,0,0,-54,3,12,-1,-5,2,-250,-36,33,0,0,0,133,-22,142,0,5.18,0.44,2.28,2.358
1,0,0,-54,2,12,-2,-5,3,-250,-53,45,0,0,0,137,-26,151,0,5.18,0.44,2.28,2.358
2,0,0,-52,-6,9,0,-5,3,-250,-51,46,0,1,0,119,-50,144,0,5.18,0.44,2.28,2.358
2,0,0,-46,-10,8,0,-5,3,-250,-36,38,0,1,0,113,-56,136,0,5.18,0.44,2.28,2.358
2,0,0,-43,-12,8,0,-5,3,-250,-23,33,0,1,0,108,-61,129,0,5.18,0.44,2.28,2.358
2,0,0,-41,-15,7,0,-5,3,-205,-12,35,0,1,0,100,-64,120,0,5.18,0.44,2.28,2.358
1,0,0,26,46,-21,0,0,0,159,-36,-19,-3,0,4,-152,224,-27,1,5.18,0.46,2.4,2.489
1,0,0,27,45,-19,0,0,0,154,-45,-17,-4,0,3,-145,250,-13,1,5.18,0.46,2.4,2.489
1,0,0,30,42,-15,0,0,0,155,-56,-16,-3,0,3,-134,179,-18,1,5.18,0.46,2.4,2.489
1,0,0,28,40,-13,0,0,0,153,-55,-22,-3,0,3,-146,218,-15,1,5.18,0.46,2.4,2.489
1,0,0,27,38,-12,0,0,0,149,-58,-21,-4,0,2,-145,244,-12,1,5.18,0.46,2.4,2.489
1,0,0,27,37,-10,0,0,0,162,-53,-20,-3,0,3,-123,158,-34,1,5.18,0.46,2.4,2.489
1,0,0,27,36,-8,0,0,0,152,-51,-15,-3,0,3,-130,181,-34,1,5.18,0.46,2.4,2.489
1,0,0,28,31,-4,0,0,0,167,-52,-13,-2,0,2,-154,185,-9,1,5.18,0.46,2.4,2.489
1,0,0,29,30,-3,0,0,0,162,-44,-5,-3,0,2,-147,188,-30,1,5.18,0.46,2.42,2.504
1,0,0,29,29,-1,0,0,0,152,-47,11,-3,0,3,-151,235,-27,1,5.18,0.46,2.42,2.504
