0.022143513,-0.6169324,-0.98276234,0.70934504,-0.72809124,-2.3693242,-0.73828095,-1.7806964,-3.4189749,0.33084956,-1.7765658,-4.862091,-0.13058051,-1.6587684,-5.4445987,-0.89685863,-1.6612175,-3.8020015,-0.20390783,-1.2760558,-2.1142988,0.015986294,-0.42218494,-0.73121834,0.26738933,-0.07946539,3.5466785,0.21666943,0.73069954,2.0372639,0.63624954,1.197331,3.7514563,-0.10312478,1.683939,4.7500763,0.24074656,2.122939,6.591321,0.9742893,2.0970812,9.3496065,0.69506496,1.8879054,6.613405,0.49442458,1.588476,3.8344488,0.008721739,0.8128104,2.8126268,0.13430995,0.38775444,1.6136932,0.28210497,0.22627783,0.2817917,-0.086398244,-0.0970335,-0.37786388,-0.20260999,-0.53478575,-1.1154399,-0.3117307,-1.0971196,-2.7477164,0.33435923,-1.6445098,-3.2777057,-0.10768309,-1.8544791,-4.88115,-0.495951,-2.002895,-5.048108,-0.3502833,-1.7305655,-5.3915095,-0.26652116,-2.1088445,-6.9888225,-0.027475208,-3.4457633,-1.7279358,0.07193223,-3.1183434,-4.349242,-0.53563374,-2.55359,-5.9457583,-0.39386964,-2.0686593,-3.788144,-0.15627682,-1.5091543,-3.3700175,-0.5114935,-0.8999133,-0.09969139,-0.14604244,0.8651843,1.920619,-0.027473927,1.0459342,6.039074,0.7538907,2.0903554,3.0445223,0.36362332,2.6775851,6.49292,0.7024201,2.7439005,9.15958,0.48159596,3.6790478,9.615205,0.3917185,1.8827832,7.746228,0.9742893,-0.89685863,1.87114793,3.6790478,-3.4457633,7.1248111000000005,9.615205,-6.9888225,16.6040275
0.63624954,1.197331,3.7514563,-0.10312478,1.683939,4.7500763,0.24074656,2.122939,6.591321,0.9742893,2.0970812,9.3496065,0.69506496,1.8879054,6.613405,0.49442458,1.588476,3.8344488,0.008721739,0.8128104,2.8126268,0.13430995,0.38775444,1.6136932,0.28210497,0.22627783,0.2817917,-0.086398244,-0.0970335,-0.37786388,-0.20260999,-0.53478575,-1.1154399,-0.3117307,-1.0971196,-2.7477164,0.33435923,-1.6445098,-3.2777057,-0.10768309,-1.8544791,-4.88115,-0.495951,-2.002895,-5.048108,-0.3502833,-1.7305655,-5.3915095,-0.26652116,-2.1088445,-6.9888225,-0.027475208,-3.4457633,-1.7279358,0.07193223,-3.1183434,-4.349242,-0.53563374,-2.55359,-5.9457583,-0.39386964,-2.0686593,-3.788144,-0.15627682,-1.5091543,-3.3700175,-0.5114935,-0.8999133,-0.09969139,-0.14604244,0.8651843,1.920619,-0.027473927,1.0459342,6.039074,0.7538907,2.0903554,3.0445223,0.36362332,2.6775851,6.49292,0.7024201,2.7439005,9.15958,0.48159596,3.6790478,9.615205,0.3917185,1.8827832,7.746228,0.9407409,1.8774743,3.1420975,0.33594638,0.5790453,2.1795406,0.049406588,0.033977985,1.5297642,0.07074356,-0.36010647,-0.34535217,0.24703008,-0.72870636,-1.3414674,0.036680073,-1.0011778,-2.8404226,0.045373812,-1.3214321,-3.8574934,0.06215112,-1.8350158,-4.3071465,0.005807228,-2.2149265,-5.3381453,0.1279121,-1.8481219,-4.2392635,0.9742893,-0.53563374,1.5099230399999999,3.6790478,-3.4457633,7.1248111000000005,9.615205,-6.9888225,16.6040275
-0.20260999,-0.53478575,-1.1154399,-0.3117307,-1.0971196,-2.7477164,0.33435923,-1.6445098,-3.2777057,-0.10768309,-1.8544791,-4.88115,-0.495951,-2.002895,-5.048108,-0.3502833,-1.7305655,-5.3915095,-0.26652116,-2.1088445,-6.9888225,-0.027475208,-3.4457633,-1.7279358,0.07193223,-3.1183434,-4.349242,-0.53563374,-2.55359,-5.9457583,-0.39386964,-2.0686593,-3.788144,-0.15627682,-1.5091543,-3.3700175,-0.5114935,-0.8999133,-0.09969139,-0.14604244,0.8651843,1.920619,-0.027473927,1.0459342,6.039074,0.7538907,2.0903554,3.0445223,0.36362332,2.6775851,6.49292,0.7024201,2.7439005,9.15958,0.48159596,3.6790478,9.615205,0.3917185,1.8827832,7.746228,0.9407409,1.8774743,3.1420975,0.33594638,0.5790453,2.1795406,0.049406588,0.033977985,1.5297642,0.07074356,-0.36010647,-0.34535217,0.24703008,-0.72870636,-1.3414674,0.036680073,-1.0011778,-2.8404226,0.045373812,-1.3214321,-3.8574934,0.06215112,-1.8350158,-4.3071465,0.005807228,-2.2149265,-5.3381453,0.1279121,-1.8481219,-4.2392635,-0.1465406,-1.357974,-5.062269,-0.06653631,-1.8936994,-5.6557136,0.4156664,-3.0030665,-2.2146392,-0.19850577,-3.2110524,-2.2649632,-1.0712025,-2.0808847,-5.0866127,0.17594714,-0.72888327,-3.7424064,-0.60910267,-0.80429506,-0.8552613,0.6550783,0.679482,0.01835537,-0.4403829,0.34186506,1.5867195,0.22427881,0.6571212,3.1607304,0.9407409,-1.0712025,2.0119434,3.6790478,-3.4457633,7.1248111000000005,9.615205,-6.9888225,16.6040275
-0.39386964,-2.0686593,-3.788144,-0.15627682,-1.5091543,-3.3700175,-0.5114935,-0.8999133,-0.09969139,-0.14604244,0.8651843,1.920619,-0.027473927,1.0459342,6.039074,0.7538907,2.0903554,3.0445223,0.36362332,2.6775851,6.49292,0.7024201,2.7439005,9.15958,0.48159596,3.6790478,9.615205,0.3917185,1.8827832,7.746228,0.9407409,1.8774743,3.1420975,0.33594638,0.5790453,2.1795406,0.049406588,0.033977985,1.5297642,0.07074356,-0.36010647,-0.34535217,0.24703008,-0.72870636,-1.3414674,0.036680073,-1.0011778,-2.8404226,0.045373812,-1.3214321,-3.8574934,0.06215112,-1.8350158,-4.3071465,0.005807228,-2.2149265,-5.3381453,0.1279121,-1.8481219,-4.2392635,-0.1465406,-1.357974,-5.062269,-0.06653631,-1.8936994,-5.6557136,0.4156664,-3.0030665,-2.2146392,-0.19850577,-3.2110524,-2.2649632,-1.0712025,-2.0808847,-5.0866127,0.17594714,-0.72888327,-3.7424064,-0.60910267,-0.80429506,-0.8552613,0.6550783,0.679482,0.01835537,-0.4403829,0.34186506,1.5867195,0.22427881,0.6571212,3.1607304,0.6582873,1.6183448,2.290328,0.3912886,2.2947464,4.8843307,0.6241016,2.7835011,6.7210884,0.11396021,2.9162712,8.92905,0.52338195,2.671331,9.274225,0.46436295,2.0467005,3.7554178,0.960479,1.0757699,2.6052666,-0.03468457,0.15587187,0.68024254,0.15227064,-0.5681739,0.15680027,-0.003949106,-1.1216393,-1.0063725,0.960479,-1.0712025,2.0316815,3.6790478,-3.2110524,6.8901002,9.615205,-5.6557136,15.2709186
0.9407409,1.8774743,3.1420975,0.33594638,0.5790453,2.1795406,0.049406588,0.033977985,1.5297642,0.07074356,-0.36010647,-0.34535217,0.24703008,-0.72870636,-1.3414674,0.036680073,-1.0011778,-2.8404226,0.045373812,-1.3214321,-3.8574934,0.06215112,-1.8350158,-4.3071465,0.005807228,-2.2149265,-5.3381453,0.1279121,-1.8481219,-4.2392635,-0.1465406,-1.357974,-5.062269,-0.06653631,-1.8936994,-5.6557136,0.4156664,-3.0030665,-2.2146392,-0.19850577,-3.2110524,-2.2649632,-1.0712025,-2.0808847,-5.0866127,0.17594714,-0.72888327,-3.7424064,-0.60910267,-0.80429506,-0.8552613,0.6550783,0.679482,0.01835537,-0.4403829,0.34186506,1.5867195,0.22427881,0.6571212,3.1607304,0.6582873,1.6183448,2.290328,0.3912886,2.2947464,4.8843307,0.6241016,2.7835011,6.7210884,0.11396021,2.9162712,8.92905,0.52338195,2.671331,9.274225,0.46436295,2.0467005,3.7554178,0.960479,1.0757699,2.6052666,-0.03468457,0.15587187,0.68024254,0.15227064,-0.5681739,0.15680027,-0.003949106,-1.1216393,-1.0063725,-0.52400374,-2.2224262,-3.0416307,0.44654343,-2.4578176,-5.9603004,-0.6015772,-2.9433215,-5.3214273,0.4479033,-2.2929072,-4.5600495,-0.81150025,-1.3352637,-6.338397,-0.1339494,-1.6379015,-6.14011,0.28600842,-2.445073,-1.8403707,-0.3605727,-2.5495431,-4.123956,-0.41471565,-2.081269,-2.8334246,0.63538647,-1.6186655,-4.6244063,0.960479,-1.0712025,2.0316815,2.9162712,-3.2110524,6.1273236,9.274225,-6.338397,15.612621999999998
-0.1465406,-1.357974,-5.062269,-0.06653631,-1.8936994,-5.6557136,0.4156664,-3.0030665,-2.2146392,-0.19850577,-3.2110524,-2.2649632,-1.0712025,-2.0808847,-5.0866127,0.17594714,-0.72888327,-3.7424064,-0.60910267,-0.80429506,-0.8552613,0.6550783,0.679482,0.01835537,-0.4403829,0.34186506,1.5867195,0.22427881,0.6571212,3.1607304,0.6582873,1.6183448,2.290328,0.3912886,2.2947464,4.8843307,0.6241016,2.7835011,6.7210884,0.11396021,2.9162712,8.92905,0.52338195,2.671331,9.274225,0.46436295,2.0467005,3.7554178,0.960479,1.0757699,2.6052666,-0.03468457,0.15587187,0.68024254,0.15227064,-0.5681739,0.15680027,-0.003949106,-1.1216393,-1.0063725,-0.52400374,-2.2224262,-3.0416307,0.44654343,-2.4578176,-5.9603004,-0.6015772,-2.9433215,-5.3214273,0.4479033,-2.2929072,-4.5600495,-0.81150025,-1.3352637,-6.338397,-0.1339494,-1.6379015,-6.14011,0.28600842,-2.445073,-1.8403707,-0.3605727,-2.5495431,-4.123956,-0.41471565,-2.081269,-2.8334246,0.63538647,-1.6186655,-4.6244063,-0.07794735,-1.1159933,-0.8806429,0.444344,-0.34925032,-0.37263012,0.45806217,0.3171234,1.4593782,0.41081953,0.30762053,2.7124557,0.38340843,1.291987,0.8530941,-0.37321636,0.9686971,4.572687,0.1561163,2.4422317,4.111041,0.46149647,2.7741122,8.626796,0.9408222,3.4209065,9.524439,-0.49174446,2.4813585,6.195553,0.960479,-1.0712025,2.0316815,3.4209065,-3.2110524,6.6319589,9.524439,-6.338397,15.862835999999998
0.6582873,1.6183448,2.290328,0.3912886,2.2947464,4.8843307,0.6241016,2.7835011,6.7210884,0.11396021,2.9162712,8.92905,0.52338195,2.671331,9.274225,0.46436295,2.0467005,3.7554178,0.960479,1.0757699,2.6052666,-0.03468457,0.15587187,0.68024254,0.15227064,-0.5681739,0.15680027,-0.003949106,-1.1216393,-1.0063725,-0.52400374,-2.2224262,-3.0416307,0.44654343,-2.4578176,-5.9603004,-0.6015772,-2.9433215,-5.3214273,0.4479033,-2.2929072,-4.5600495,-0.81150025,-1.3352637,-6.338397,-0.1339494,-1.6379015,-6.14011,0.28600842,-2.445073,-1.8403707,-0.3605727,-2.5495431,-4.123956,-0.41471565,-2.081269,-2.8334246,0.63538647,-1.6186655,-4.6244063,-0.07794735,-1.1159933,-0.8806429,0.444344,-0.34925032,-0.37263012,0.45806217,0.3171234,1.4593782,0.41081953,0.30762053,2.7124557,0.38340843,1.291987,0.8530941,-0.37321636,0.9686971,4.572687,0.1561163,2.4422317,4.111041,0.46149647,2.7741122,8.626796,0.9408222,3.4209065,9.524439,-0.49174446,2.4813585,6.195553,0.5393505,1.820818,4.311839,-0.16834322,1.1606936,2.702757,0.86619586,0.5678668,1.6419153,0.25325704,0.06107235,0.56755257,-0.4246808,-0.7026086,-0.24283218,0.055217445,-1.4582963,-2.564221,-0.46154752,-2.3403606,-4.4695034,-0.20168519,-3.075448,-4.9453216,-0.76235425,-3.1793435,-5.1117244,0.34174776,-2.4183955,-3.9688034,0.960479,-0.81150025,1.77197925,3.4209065,-3.1793435,6.60025,9.524439,-6.338397,15.862835999999998
-0.52400374,-2.2224262,-3.0416307,0.44654343,-2.4578176,-5.9603004,-0.6015772,-2.9433215,-5.3214273,0.4479033,-2.2929072,-4.5600495,-0.81150025,-1.3352637,-6.338397,-0.1339494,-1.6379015,-6.14011,0.28600842,-2.445073,-1.8403707,-0.3605727,-2.5495431,-4.123956,-0.41471565,-2.081269,-2.8334246,0.63538647,-1.6186655,-4.6244063,-0.07794735,-1.1159933,-0.8806429,0.444344,-0.34925032,-0.37263012,0.45806217,0.3171234,1.4593782,0.41081953,0.30762053,2.7124557,0.38340843,1.291987,0.8530941,-0.37321636,0.9686971,4.572687,0.1561163,2.4422317,4.111041,0.46149647,2.7741122,8.626796,0.9408222,3.4209065,9.524439,-0.49174446,2.4813585,6.195553,0.5393505,1.820818,4.311839,-0.16834322,1.1606936,2.702757,0.86619586,0.5678668,1.6419153,0.25325704,0.06107235,0.56755257,-0.4246808,-0.7026086,-0.24283218,0.055217445,-1.4582963,-2.564221,-0.46154752,-2.3403606,-4.4695034,-0.20168519,-3.075448,-4.9453216,-0.76235425,-3.1793435,-5.1117244,0.34174776,-2.4183955,-3.9688034,-0.2816244,-1.5421753,-5.677475,-0.29954126,-2.3176417,-2.8445482,-0.003640175,-2.2337303,-2.3896756,-0.24966305,-2.5296535,-4.75,-0.63569534,-2.2348244,-1.6085639,0.33502364,-1.100543,-3.6359706,-0.8444956,-0.4719987,0.7614193,0.8391496,0.5328808,-0.8554945,-0.29870823,0.58973503,1.7538958,0.001609489,0.61027956,3.0947952,0.9408222,-0.8444956,1.7853178,3.4209065,-3.1793435,6.60025,9.524439,-6.338397,15.862835999999998
-0.07794735,-1.1159933,-0.8806429,0.444344,-0.34925032,-0.37263012,0.45806217,0.3171234,1.4593782,0.41081953,0.30762053,2.7124557,0.38340843,1.291987,0.8530941,-0.37321636,0.9686971,4.572687,0.1561163,2.4422317,4.111041,0.46149647,2.7741122,8.626796,0.9408222,3.4209065,9.524439,-0.49174446,2.4813585,6.195553,0.5393505,1.820818,4.311839,-0.16834322,1.1606936,2.702757,0.86619586,0.5678668,1.6419153,0.25325704,0.06107235,0.56755257,-0.4246808,-0.7026086,-0.24283218,0.055217445,-1.4582963,-2.564221,-0.46154752,-2.3403606,-4.4695034,-0.20168519,-3.075448,-4.9453216,-0.76235425,-3.1793435,-5.1117244,0.34174776,-2.4183955,-3.9688034,-0.2816244,-1.5421753,-5.677475,-0.29954126,-2.3176417,-2.8445482,-0.003640175,-2.2337303,-2.3896756,-0.24966305,-2.5296535,-4.75,-0.63569534,-2.2348244,-1.6085639,0.33502364,-1.100543,-3.6359706,-0.8444956,-0.4719987,0.7614193,0.8391496,0.5328808,-0.8554945,-0.29870823,0.58973503,1.7538958,0.001609489,0.61027956,3.0947952,0.4860944,1.0435705,2.4157963,0.19440198,0.8419609,1.7161398,0.016875625,1.3954496,2.9705515,-0.13429892,2.084041,6.6307707,0.38856566,2.9216642,6.841913,-0.012164705,2.3550344,6.72421,0.3803805,1.8273821,4.842223,-0.07391478,0.93653345,2.4586048,0.7734878,0.34548712,1.5527925,-0.23473194,-0.38541698,0.03310871,0.9408222,-0.8444956,1.7853178,3.4209065,-3.1793435,6.60025,9.524439,-5.677475,15.201913999999999
0.5393505,1.820818,4.311839,-0.16834322,1.1606936,2.702757,0.86619586,0.5678668,1.6419153,0.25325704,0.06107235,0.56755257,-0.4246808,-0.7026086,-0.24283218,0.055217445,-1.4582963,-2.564221,-0.46154752,-2.3403606,-4.4695034,-0.20168519,-3.075448,-4.9453216,-0.76235425,-3.1793435,-5.1117244,0.34174776,-2.4183955,-3.9688034,-0.2816244,-1.5421753,-5.677475,-0.29954126,-2.3176417,-2.8445482,-0.003640175,-2.2337303,-2.3896756,-0.24966305,-2.5296535,-4.75,-0.63569534,-2.2348244,-1.6085639,0.33502364,-1.100543,-3.6359706,-0.8444956,-0.4719987,0.7614193,0.8391496,0.5328808,-0.8554945,-0.29870823,0.58973503,1.7538958,0.001609489,0.61027956,3.0947952,0.4860944,1.0435705,2.4157963,0.19440198,0.8419609,1.7161398,0.016875625,1.3954496,2.9705515,-0.13429892,2.084041,6.6307707,0.38856566,2.9216642,6.841913,-0.012164705,2.3550344,6.72421,0.3803805,1.8273821,4.842223,-0.07391478,0.93653345,2.4586048,0.7734878,0.34548712,1.5527925,-0.23473194,-0.38541698,0.03310871,-0.21955758,-0.95282865,-0.37590027,-0.00381086,-1.7019975,-3.2160807,-0.15468451,-2.21714,-5.047088,-0.09196341,-2.2656763,-3.749845,-0.32896125,-1.7877116,-5.418895,-0.82454777,-1.1944399,-4.507859,-0.18435645,-0.97868395,-4.804393,-0.5422227,-1.7338502,-1.7892108,0.46751285,-1.7004571,-2.9127197,-0.7311512,-2.2714481,-3.0257053,0.86619586,-0.8444956,1.71069146,2.9216642,-3.1793435,6.1010077,6.841913,-5.677475,12.519388
