1,-2,0,73,-2,24,0,1,0,236,105,-24,-3,-4,4,41,-63,-23,0,5.0,0.44,2.22,1.695
1,-1,0,80,0,15,0,1,0,176,96,7,-3,-4,4,109,-66,2,0,5.0,0.44,2.22,1.695
1,-1,0,85,4,5,0,1,0,115,68,18,-2,-4,4,168,-49,26,0,5.0,0.44,2.22,1.695
1,-1,0,93,5,-3,-1,1,0,50,30,18,-2,-3,4,198,-32,57,0,5.0,0.44,2.22,1.695
2,0,0,100,0,-21,-2,1,0,-13,-44,-44,-1,-3,3,250,39,104,0,5.0,0.44,2.22,1.695
2,0,0,106,-8,-38,-1,0,0,-57,-123,-70,0,-2,3,119,186,250,0,4.99,0.41,2.05,1.573
2,0,0,102,-12,-43,-1,0,0,-66,-135,-107,-1,-4,2,199,177,217,0,4.99,0.41,2.05,1.573
2,0,0,93,-13,-50,0,0,0,-105,-170,-113,-1,-4,1,250,127,199,0,4.99,0.41,2.05,1.573
2,0,0,85,-15,-51,0,0,0,-130,-188,-89,-1,-3,1,250,101,187,0,4.99,0.41,2.05,1.573
2,0,0,90,-14,-49,0,0,2,-177,-207,-90,-1,-1,1,250,86,192,0,4.99,0.41,2.05,1.573
2,0,0,75,-13,-46,0,0,3,-209,-213,-84,-1,-1,0,247,67,187,0,4.99,0.41,2.05,1.573
2,1,0,64,-13,-38,0,0,3,-250,-209,-71,-1,-1,0,232,31,181,0,4.99,0.41,2.05,1.573
2,1,0,54,-11,-33,0,0,3,-250,-198,-56,-1,-1,0,218,14,179,0,4.99,0.41,2.05,1.573
2,1,0,35,-5,-23,0,0,4,-250,-187,-45,0,-1,0,187,-4,168,0,4.99,0.41,2.05,1.573
2,1,0,24,-7,-17,-1,-1,5,-250,-217,-70,0,0,0,173,-11,158,0,4.99,0.41,2.05,1.573
2,1,0,5,-3,-8,0,0,5,-250,-238,-52,0,0,0,144,-36,134,0,4.99,0.41,2.05,1.573
2,1,0,-12,-7,0,0,0,5,-250,-239,-34,0,0,0,127,-94,90,0,5.0,0.42,2.11,1.625
2,1,0,-18,-9,2,0,-1,5,-250,-250,-24,0,0,0,123,-97,77,0,5.0,0.42,2.11,1.625
2,1,0,-29,-14,5,0,-1,5,-250,-240,-4,1,0,0,102,-90,74,0,5.0,0.42,2.11,1.625
2,1,0,-33,-16,5,0,-1,5,-250,-204,-28,1,0,0,82,-82,88,0,5.0,0.42,2.11,1.625
2,0,0,-39,-16,3,1,-3,5,-250,-127,-60,1,0,0,28,-81,83,0,5.0,0.42,2.11,1.625
2,0,0,-44,-15,1,1,-3,5,-250,-58,-32,2,0,-1,6,-81,76,0,5.0,0.42,2.11,1.625
2,0,0,-50,-10,-1,2,-3,5,-250,-64,-15,2,0,-1,-37,-90,56,0,5.0,0.42,2.11,1.625
2,0,0,-51,-12,-1,2,-3,5,-250,-17,25,2,0,0,-45,-86,46,0,5.0,0.42,2.11,1.625
2,0,0,-58,-11,-1,1,-3,5,-250,-30,55,2,0,-1,-48,-91,14,0,5.0,0.42,2.11,1.625
2,0,0,-63,-10,-1,1,-4,5,-250,-54,88,2,1,-2,-50,-101,-4,0,5.0,0.42,2.11,1.625
2,0,0,-72,-4,-1,0,-3,5,-250,-57,116,2,1,-2,-44,-87,-36,0,5.0,0.42,2.11,1.625
2,0,0,-76,-2,0,0,-4,4,-250,-87,137,2,1,-2,-46,-88,-59,0,5.0,0.43,2.18,1.679
3,0,0,-83,4,0,0,-5,3,-250,-118,144,1,1,-3,-32,-93,-101,0,5.0,0.43,2.18,1.679
3,0,0,-84,9,0,0,-5,3,-250,-122,159,1,1,-2,-16,-102,-127,0,5.0,0.43,2.18,1.679
3,0,0,-87,18,1,1,-5,2,-250,-103,135,1,1,-2,3,-121,-160,0,5.0,0.43,2.18,1.679
3,0,0,-91,23,1,1,-4,2,-219,-68,111,0,0,-1,8,-126,-172,0,5.0,0.43,2.18,1.679
