0,2,0,-4,0,0,1,-2,0,-3,2,0,-1,-2,0,4,5,0,1,5.03,0.41,2.07,719.6169999999987
0,2,0,-4,0,0,1,-2,0,-3,2,0,-1,-2,0,4,5,0,1,5.03,0.41,2.07,720.3229999999987
0,2,0,-3,0,0,1,-2,0,-17,3,0,-1,-2,0,-7,-5,0,1,5.03,0.41,2.08,721.0349999999987
0,2,0,-2,0,0,1,-2,0,-18,3,0,-1,-2,0,-6,-4,0,1,5.03,0.41,2.08,721.7469999999987
0,2,0,0,0,0,1,-2,0,-20,2,0,-1,-2,0,-6,-3,0,1,5.03,0.41,2.08,722.4589999999987
0,2,0,2,-1,0,1,-2,0,-25,2,0,-1,-2,0,-4,-2,0,1,5.03,0.41,2.08,723.1709999999987
0,2,0,2,0,0,1,-2,0,-26,2,0,-1,-2,0,-4,-2,0,1,5.03,0.41,2.08,723.8829999999987
0,2,0,2,-1,0,1,-2,0,-27,1,0,-1,-2,0,-3,-1,0,1,5.03,0.41,2.08,724.5949999999987
0,2,0,1,0,0,1,-2,0,-28,0,0,-1,-2,0,-3,-1,0,1,5.03,0.41,2.08,725.3069999999987
0,2,0,-4,0,0,1,-2,0,-29,-2,0,-1,-2,0,-2,0,0,1,5.04,0.45,2.3,726.0939999999987
0,2,0,-5,0,0,1,-2,0,-4,-4,0,-1,-2,0,-4,-4,0,1,5.04,0.46,2.35,8.426
0,2,0,-5,0,0,1,-2,0,-4,-4,0,-1,-2,0,-4,-4,0,1,5.04,0.46,2.35,9.192
0,2,0,-5,0,0,1,-2,0,-4,-4,0,-1,-2,0,-4,-4,0,1,5.04,0.45,2.27,9.944
0,2,0,-4,0,0,1,-2,0,-4,-4,0,-1,-2,0,-4,-2,0,1,5.04,0.45,2.27,10.696000000000002
0,2,0,-4,0,0,1,-2,0,-4,-4,0,-1,-2,0,-4,-2,0,1,5.04,0.45,2.27,11.448000000000002
0,2,0,-3,-2,0,1,-2,0,-9,7,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.03,12.122000000000002
0,2,0,-2,-2,0,1,-2,0,-9,7,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.03,12.796000000000001
0,2,0,-2,-2,0,1,-2,0,-9,6,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.03,13.47
0,2,0,-2,-2,0,1,-2,0,-9,6,0,-1,-2,0,-1,2,0,1,5.03,0.4,2.03,14.144
0,2,0,-1,-2,0,1,-2,0,-9,6,0,-1,-2,0,-1,2,0,1,5.03,0.4,2.03,14.818
0,2,0,-2,-2,0,1,-2,0,-9,6,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.03,15.491999999999999
0,2,0,-2,-3,0,1,-2,0,-9,5,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.03,16.166
0,2,0,-3,-3,0,1,-2,0,-9,5,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.03,16.84
0,2,0,-4,-3,0,1,-2,0,-8,5,0,-1,-2,0,-1,0,0,1,5.03,0.4,2.03,17.514
0,2,0,-5,-3,0,1,-2,0,-8,5,0,-1,-2,0,-1,0,0,1,5.03,0.4,2.03,18.188
0,2,0,-5,-2,0,1,-2,0,-8,5,0,-1,-2,0,-1,0,0,1,5.03,0.4,2.02,18.858
0,2,0,-5,-2,0,1,-2,0,-8,5,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.02,19.528000000000002
0,2,0,-4,-2,0,1,-2,0,-8,5,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.02,20.198000000000004
0,2,0,-4,-2,0,1,-2,0,-8,5,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.02,20.868000000000006
0,2,0,-4,-2,0,1,-2,0,-8,5,0,-1,-2,0,-1,1,0,1,5.03,0.4,2.02,21.538000000000007
0,2,0,-6,1,0,1,-2,0,-6,0,0,-1,-2,0,-9,-12,0,1,5.03,0.42,2.12,22.243000000000006
0,2,0,-6,1,0,1,-2,0,-6,0,0,-1,-2,0,-8,-11,0,1,5.03,0.42,2.12,22.948000000000004
0,2,0,-5,1,0,1,-2,0,-7,0,0,-1,-2,0,-7,-11,0,1,5.03,0.42,2.12,23.653000000000002
0,2,0,-5,1,0,1,-2,0,-7,1,0,-1,-2,0,-5,-10,0,1,5.03,0.42,2.12,24.358
0,2,0,-5,0,0,1,-2,0,-8,1,0,-1,-2,0,-5,-9,0,1,5.03,0.42,2.12,25.063
0,2,0,-5,0,0,1,-2,0,-8,1,0,-1,-2,0,-4,-9,0,1,5.03,0.42,2.12,25.767999999999997
0,2,0,-6,0,0,1,-2,0,-8,1,0,-1,-2,0,-3,-8,0,1,5.03,0.42,2.12,26.472999999999995
0,2,0,-6,1,0,1,-2,0,-8,1,0,-1,-2,0,-3,-8,0,1,5.03,0.42,2.12,27.177999999999994
0,2,0,-6,0,0,1,-2,0,-8,1,0,-1,-2,0,-3,-7,0,1,5.04,0.43,2.17,27.897999999999993
0,2,0,-6,0,0,1,-2,0,-8,1,0,-1,-2,0,-3,-7,0,1,5.04,0.43,2.17,28.61799999999999
0,2,0,-6,0,0,1,-2,0,-8,1,0,-1,-2,0,-2,-7,0,1,5.04,0.43,2.17,29.33799999999999
0,2,0,-6,0,0,1,-2,0,-7,1,0,-1,-2,0,-2,-6,0,1,5.04,0.43,2.17,30.05799999999999
0,2,0,-6,0,0,1,-2,0,-7,0,0,-1,-2,0,-2,-6,0,1,5.04,0.43,2.17,30.777999999999988
