1,0,0,-36,18,15,1,-1,1,-250,-101,7,0,0,0,118,-46,109,0,5.18,0.36,1.91,0.801
1,0,0,-38,19,16,1,-1,1,-250,-85,17,0,0,0,115,-50,93,0,5.18,0.36,1.91,0.801
1,0,0,-38,21,16,1,-1,1,-250,-57,27,0,0,0,91,-34,102,0,5.18,0.36,1.91,0.801
1,0,0,-38,22,16,1,-2,1,-250,-63,29,0,0,0,79,-29,100,0,5.18,0.36,1.91,0.801
0,0,0,-40,23,16,1,-1,1,-233,-45,34,0,0,0,75,-25,89,0,5.18,0.36,1.91,0.801
0,0,0,-39,23,16,1,-2,1,-220,-41,33,0,0,0,66,-21,79,0,5.18,0.36,1.91,0.801
0,0,0,-37,21,15,1,-2,1,-172,-20,35,0,0,0,52,-17,62,0,5.18,0.36,1.91,0.801
1,0,0,-34,19,14,1,-3,1,-155,-16,33,0,0,0,43,-14,51,0,5.18,0.36,1.89,0.828
1,0,0,-29,18,11,2,-4,1,-113,5,38,0,0,0,25,-11,32,0,5.18,0.36,1.89,0.828
1,0,0,-24,17,9,2,-4,2,-85,15,40,0,1,0,14,-14,21,0,5.18,0.36,1.89,0.828
1,-1,0,-14,14,6,2,-5,2,-32,35,41,0,1,0,0,-5,12,0,5.18,0.36,1.89,0.828
2,-1,0,-1,12,2,1,-5,2,28,40,39,0,1,0,-11,-3,-3,0,5.18,0.36,1.89,0.828
2,-1,0,5,12,0,2,-5,3,51,40,37,0,1,0,-15,0,-8,0,5.18,0.36,1.89,0.828
3,-1,0,14,16,0,1,-5,3,114,37,29,0,1,0,-23,1,-19,0,5.18,0.36,1.89,0.828
4,-2,0,17,20,0,1,-5,2,132,32,26,0,1,0,-27,0,-25,0,5.18,0.36,1.89,0.828
5,-2,0,18,22,0,1,-5,2,179,32,13,0,1,0,-33,1,-33,0,5.18,0.36,1.89,0.828
5,-2,0,14,20,-1,1,-5,3,184,36,15,0,1,0,-34,5,-33,0,5.18,0.36,1.89,0.828
5,-1,0,10,18,3,1,-5,3,192,38,16,0,2,0,-54,30,-25,0,5.18,0.36,1.89,0.828
4,-1,0,9,19,6,1,-5,3,184,51,14,0,2,0,-57,27,-40,0,5.18,0.35,1.84,0.809
4,0,0,5,18,9,1,-5,3,181,61,10,0,2,0,-63,20,-61,0,5.18,0.35,1.84,0.809
3,0,0,0,16,9,1,-4,3,175,71,7,0,2,0,-71,17,-69,0,5.18,0.35,1.84,0.809
3,0,0,-5,5,9,1,-4,2,175,80,0,0,2,0,-85,5,-88,0,5.18,0.35,1.84,0.809
3,0,0,-7,-1,8,1,-4,2,177,82,-6,0,1,1,-88,0,-95,0,5.18,0.35,1.84,0.809
3,0,0,-8,-13,1,1,-3,2,179,85,-15,0,1,1,-95,-11,-104,0,5.18,0.35,1.84,0.809
3,0,0,-7,-18,-2,1,-3,2,178,85,-19,-1,1,1,-99,-14,-111,0,5.18,0.35,1.84,0.809
3,0,-1,-4,-24,-12,1,-2,2,169,77,-27,-1,1,1,-106,-11,-121,0,5.18,0.35,1.84,0.809
3,0,0,-1,-28,-17,0,-2,2,162,68,-33,-1,1,1,-117,-18,-129,0,5.18,0.35,1.84,0.809
3,0,0,1,-31,-25,0,-1,2,158,55,-43,-1,1,1,-130,-15,-143,0,5.18,0.35,1.84,0.809
3,0,0,3,-31,-27,0,-1,2,155,44,-50,-1,1,1,-141,-11,-155,0,5.18,0.35,1.84,0.809
3,0,0,3,-29,-28,0,-1,2,157,25,-61,-1,1,1,-166,5,-165,0,5.18,0.35,1.84,0.809
3,0,0,0,-28,-27,0,-1,2,161,19,-63,-1,0,1,-175,13,-166,0,5.18,0.35,1.84,0.809
