0.0,2.0,1.0,-4.0,-13.0,0.0,0.0,0.0,2.0,-72.0,1.0,0.0,0.0,0.0,1.0,-249.0,122.0,0.0,0.0,0.0,2.0,1.0,-7.0,-10.0,0.0,0.0,0.0,2.0,-74.0,2.0,0.0,0.0,0.0,1.0,-250.0,123.0,0.0,0.0,0.0,2.0,0.0,-13.0,-1.0,0.0,0.0,0.0,2.0,-93.0,7.0,0.0,0.0,0.0,1.0,-233.0,117.0,0.0,0.0,0.0,2.0,0.0,-15.0,-1.0,0.0,0.0,0.0,2.0,-94.0,5.0,0.0,0.0,0.0,1.0,-221.0,112.0,0.0,0.0,0.0,2.0,0.0,-16.0,0.0,0.0,0.0,0.0,2.0,-94.0,0.0,0.0,0.0,0.0,1.0,-212.0,104.0,0.0,0.0,0.0,2.0,0.0,-15.0,0.0,0.0,0.0,0.0,2.0,-98.0,-5.0,0.0,-1.0,0.0,1.0,-204.0,95.0,0.0,0.0,0.0,2.0,0.0,-15.0,3.0,0.0,1.0,0.0,2.0,-100.0,-7.0,0.0,0.0,0.0,1.0,-197.0,87.0,0.0,0.0,0.0,2.0,0.0,-18.0,10.0,0.0,0.0,0.0,2.0,-98.0,-12.0,0.0,0.0,0.0,1.0,-181.0,79.0,0.0,0.0,0.0,2.0,0.0,-20.0,12.0,0.0,0.0,0.0,2.0,-97.0,-11.0,0.0,0.0,0.0,1.0,-175.0,80.0,0.0,0.0,0.0,2.0,0.0,-22.0,16.0,0.0,0.0,0.0,2.0,-94.0,-10.0,0.0,0.0,0.0,1.0,-168.0,82.0,0.0,0.0,0.0,2.0,0.0,-24.0,18.0,0.0,0.0,0.0,2.0,-91.0,-9.0,0.0,0.0,0.0,1.0,-162.0,87.0,0.0,0.0,0.0,2.0,0.0,-28.0,18.0,0.0,0.0,0.0,2.0,-81.0,-18.0,0.0,0.0,0.0,1.0,-141.0,93.0,0.0,0.0,0.0,2.0,0.0,-26.0,18.0,0.0,0.0,0.0,2.0,-80.0,-23.0,0.0,0.0,0.0,1.0,-132.0,96.0,0.0,0.0,0.0,2.0,0.0,-25.0,16.0,0.0,0.0,0.0,2.0,-78.0,-25.0,0.0,0.0,0.0,1.0,-123.0,98.0,0.0,0.0,0.0,2.0,0.0,-9.0,12.0,0.0,1.0,-1.0,2.0,7.0,11.0,0.0,-1.0,1.0,2.0,112.0,-112.0,0.0,0.0,0.0,2.0,0.0,-11.0,10.0,0.0,1.0,-1.0,2.0,39.0,29.0,0.0,-1.0,0.0,3.0,103.0,-113.0,0.0,0.0,0.0,2.0,0.0,-10.0,9.0,0.0,1.0,-1.0,2.0,50.0,34.0,0.0,-1.0,0.0,3.0,101.0,-116.0,0.0,0.0,0.0,2.0,0.0,-10.0,7.0,0.0,1.0,-1.0,2.0,60.0,39.0,0.0,-1.0,0.0,2.0,99.0,-117.0,0.0,0.0,0.0,2.0,0.0,-11.0,6.0,0.0,1.0,-1.0,2.0,70.0,44.0,0.0,-1.0,0.0,3.0,101.0,-119.0,0.0,0.0,0.0,2.0,0.0,-9.0,8.0,0.0,1.0,-1.0,2.0,78.0,49.0,0.0,-1.0,0.0,3.0,103.0,-120.0,0.0,0.0,0.0,2.0,0.0,-5.0,2.0,0.0,1.0,-1.0,2.0,96.0,56.0,0.0,-1.0,0.0,3.0,102.0,-120.0,0.0,0.0,0.0,2.0,0.0,-7.0,0.0,0.0,1.0,-1.0,2.0,104.0,58.0,0.0,-1.0,1.0,3.0,99.0,-119.0,0.0,0.0,0.0,2.0,0.0,-10.0,-4.0,0.0,1.0,-1.0,2.0,111.0,58.0,0.0,-1.0,1.0,3.0,99.0,-117.0,0.0,0.0,0.0,2.0,0.0,-8.0,0.0,0.0,1.0,0.0,1.0,118.0,58.0,0.0,-1.0,1.0,3.0,98.0,-119.0,0.0,0.0,0.0,2.0,0.0,-9.0,-5.0,0.0,1.0,0.0,1.0,140.0,56.0,0.0,-1.0,1.0,3.0,101.0,-127.0,0.0,0.0,0.0,2.0,0.0,-10.0,-4.0,0.0,1.0,0.0,2.0,151.0,53.0,0.0,-1.0,1.0,3.0,100.0,-129.0,0.0,0.0,0.0,2.0,0.0,-11.0,-5.0,0.0,1.0,0.0,2.0,160.0,50.0,0.0,-1.0,1.0,3.0,98.0,-134.0,0.0,0.0,0.0,2.0,0.0,-10.0,-5.0,0.0,1.0,0.0,2.0,167.0,48.0,0.0,-1.0,1.0,2.0,96.0,-138.0,0.0,0.0,0.0,2.0,0.0,-8.0,-4.0,0.0,1.0,0.0,2.0,184.0,47.0,0.0,-1.0,1.0,2.0,95.0,-135.0,0.0,0.0,0.0,2.0,0.0,-8.0,-5.0,0.0,1.0,0.0,2.0,191.0,48.0,0.0,-1.0,1.0,2.0,94.0,-131.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,-65.0,-11.0,0.0,0.0,0.0,1.0,-209.0,93.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,1.0,2.0,-67.0,-8.0,0.0,0.0,0.0,1.0,-206.0,95.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,1.0,2.0,-69.0,-5.0,0.0,0.0,0.0,1.0,-202.0,91.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,2.0,-70.0,-2.0,0.0,0.0,0.0,1.0,-199.0,89.0,0.0,0.0,0.0,2.0,0.0,6.0,5.0,0.0,0.0,1.0,2.0,-72.0,11.0,0.0,0.0,0.0,1.0,-194.0,85.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,1.0,1.0,2.0,-72.0,16.0,0.0,0.0,0.0,1.0,-193.0,84.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0,1.0,1.0,2.0,-73.0,19.0,0.0,0.0,0.0,1.0,-191.0,82.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,0.0,1.0,1.0,2.0,-74.0,21.0,0.0,0.0,0.0,1.0,-188.0,80.0,0.0,0.0,0.0,2.0,0.0,7.0,10.0,0.0,1.0,1.0,2.0,-78.0,26.0,0.0,0.0,0.0,1.0,-175.0,83.0,0.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0,1.0,1.0,2.0,-79.0,25.0,0.0,0.0,0.0,1.0,-169.0,84.0,0.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0,0.0,0.0,2.0,-80.0,24.0,0.0,0.0,0.0,1.0,-163.0,86.0,0.0,0.0,0.0,2.0,0.0,8.0,11.0,0.0,0.0,0.0,2.0,-80.0,20.0,0.0,0.0,0.0,1.0,-159.0,86.0,0.0,0.0,0.0,2.0,0.0,9.0,10.0,0.0,0.0,0.0,2.0,-81.0,2.0,0.0,-1.0,0.0,1.0,-144.0,84.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0,0.0,0.0,2.0,-81.0,-4.0,0.0,-1.0,0.0,1.0,-136.0,83.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,0.0,0.0,0.0,2.0,-80.0,-12.0,0.0,-1.0,0.0,1.0,-125.0,85.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,1.0,0.0,2.0,-32.0,9.0,0.0,-1.0,0.0,3.0,134.0,-115.0,0.0,0.0,0.0,2.0,0.0,11.0,-1.0,0.0,1.0,0.0,2.0,-23.0,9.0,0.0,-1.0,0.0,3.0,132.0,-116.0,0.0,0.0,0.0,2.0,0.0,15.0,-6.0,0.0,1.0,0.0,2.0,-1.0,31.0,0.0,-1.0,1.0,3.0,130.0,-123.0,0.0,0.0,0.0,2.0,0.0,15.0,-7.0,0.0,1.0,0.0,2.0,7.0,39.0,0.0,-1.0,0.0,3.0,111.0,-113.0,0.0,0.0,0.0,2.0,0.0,13.0,-7.0,0.0,1.0,0.0,2.0,16.0,48.0,0.0,-1.0,1.0,3.0,130.0,-133.0,0.0,0.0,0.0,2.0,0.0,11.0,-9.0,0.0,1.0,0.0,2.0,27.0,56.0,0.0,0.0,1.0,2.0,131.0,-134.0,0.0,0.0,0.0,2.0,0.0,13.0,-10.0,0.0,1.0,0.0,2.0,38.0,63.0,0.0,0.0,1.0,3.0,132.0,-144.0,0.0,0.0,0.0,2.0,0.0,14.0,-10.0,0.0,0.0,0.0,2.0,65.0,76.0,0.0,-1.0,0.0,3.0,137.0,-159.0,0.0,0.0,0.0,2.0,0.0,12.0,-11.0,0.0,0.0,0.0,2.0,72.0,77.0,0.0,-1.0,0.0,3.0,136.0,-163.0,0.0,0.0,0.0,2.0,0.0,11.0,-10.0,0.0,0.0,0.0,2.0,79.0,74.0,0.0,-1.0,1.0,3.0,136.0,-162.0,0.0,0.0,0.0,2.0,0.0,10.0,-9.0,0.0,0.0,0.0,2.0,87.0,70.0,0.0,0.0,1.0,3.0,134.0,-162.0,0.0,0.0,0.0,2.0,0.0,9.0,-5.0,0.0,0.0,0.0,2.0,101.0,56.0,0.0,-1.0,1.0,3.0,123.0,-164.0,0.0,0.0,0.0,2.0,0.0,9.0,-3.0,0.0,0.0,0.0,2.0,105.0,50.0,0.0,0.0,0.0,3.0,123.0,-164.0,0.0,0.0,0.0,2.0,0.0,9.0,-2.0,0.0,0.0,0.0,2.0,108.0,44.0,0.0,0.0,0.0,3.0,119.0,-156.0,0.0,0.0,0.0,2.0,0.0,12.0,2.0,0.0,0.0,0.0,2.0,113.0,39.0,0.0,0.0,1.0,3.0,124.0,-160.0,0.0,0.0,0.0,2.0,0.0,-8.0,4.0,0.0,0.0,1.0,3.0,-44.0,13.0,0.0,0.0,0.0,1.0,-155.0,69.0,0.0,0.0,0.0,2.0,0.0,-9.0,3.0,0.0,0.0,1.0,3.0,-44.0,14.0,0.0,0.0,0.0,1.0,-158.0,62.0,0.0,0.0,0.0,2.0,0.0,-11.0,0.0,0.0,0.0,1.0,3.0,-39.0,7.0,0.0,0.0,0.0,1.0,-149.0,59.0,0.0,0.0,0.0,2.0,0.0,-10.0,-1.0,0.0,0.0,1.0,3.0,-37.0,3.0,0.0,0.0,0.0,1.0,-141.0,56.0,0.0,0.0,0.0,2.0,0.0,-10.0,-2.0,0.0,0.0,1.0,3.0,-38.0,-2.0,0.0,0.0,0.0,1.0,-131.0,54.0,0.0,0.0,0.0,2.0,0.0,-10.0,-3.0,0.0,0.0,1.0,3.0,-36.0,-8.0,0.0,0.0,0.0,1.0,-119.0,50.0,0.0,0.0,0.0,2.0,0.0,-6.0,-4.0,0.0,0.0,1.0,3.0,-28.0,-15.0,0.0,0.0,0.0,1.0,-87.0,39.0,0.0,0.0,0.0,2.0,0.0,-4.0,-5.0,0.0,0.0,1.0,3.0,-25.0,-14.0,0.0,0.0,0.0,1.0,-70.0,33.0,0.0,0.0,0.0,2.0,0.0,-3.0,-5.0,0.0,0.0,1.0,3.0,-22.0,-15.0,0.0,-1.0,0.0,1.0,-54.0,25.0,0.0,0.0,0.0,2.0,0.0,-2.0,-5.0,0.0,0.0,1.0,3.0,-18.0,-18.0,0.0,-1.0,0.0,1.0,-39.0,16.0,0.0,0.0,0.0,2.0,0.0,-1.0,-5.0,0.0,0.0,1.0,3.0,-8.0,-26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,1.0,3.0,-5.0,-31.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-5.0,0.0,0.0,1.0,3.0,-1.0,-36.0,0.0,0.0,0.0,1.0,24.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,1.0,3.0,1.0,-43.0,0.0,0.0,0.0,1.0,34.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,-6.0,0.0,0.0,1.0,3.0,10.0,-66.0,0.0,0.0,0.0,1.0,50.0,-3.0,0.0,0.0,0.0,2.0,0.0,-7.0,3.0,0.0,0.0,-2.0,2.0,118.0,23.0,0.0,0.0,1.0,3.0,72.0,-62.0,0.0,0.0,0.0,2.0,0.0,-7.0,3.0,0.0,0.0,-2.0,2.0,130.0,22.0,0.0,0.0,1.0,3.0,76.0,-66.0,0.0,0.0,0.0,2.0,0.0,-6.0,3.0,0.0,0.0,-1.0,2.0,140.0,20.0,0.0,0.0,1.0,3.0,76.0,-67.0,0.0,0.0,0.0,2.0,0.0,-3.0,0.0,0.0,0.0,-1.0,2.0,163.0,16.0,0.0,0.0,1.0,3.0,59.0,-61.0,0.0,0.0,0.0,2.0,0.0,-2.0,1.0,0.0,0.0,-1.0,2.0,173.0,12.0,0.0,0.0,1.0,3.0,50.0,-60.0,0.0,0.0,0.0,2.0,0.0,-3.0,1.0,0.0,1.0,-1.0,2.0,178.0,9.0,0.0,0.0,1.0,2.0,56.0,-60.0,0.0,0.0,0.0,2.0,0.0,-5.0,2.0,0.0,1.0,-1.0,2.0,184.0,10.0,0.0,0.0,1.0,2.0,50.0,-61.0,0.0,0.0,0.0,2.0,0.0,-8.0,4.0,0.0,1.0,0.0,2.0,200.0,20.0,0.0,0.0,1.0,2.0,17.0,-49.0,0.0,0.0,0.0,2.0,0.0,-9.0,4.0,0.0,1.0,0.0,2.0,205.0,25.0,0.0,0.0,1.0,2.0,6.0,-59.0,0.0,0.0,0.0,2.0,0.0,-9.0,3.0,0.0,1.0,0.0,2.0,210.0,30.0,0.0,0.0,1.0,2.0,0.0,-43.0,0.0,0.0,0.0,2.0,0.0,-8.0,3.0,0.0,1.0,0.0,2.0,214.0,37.0,0.0,0.0,1.0,2.0,-6.0,-97.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,1.0,0.0,2.0,212.0,49.0,0.0,0.0,1.0,2.0,-16.0,-57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,208.0,54.0,0.0,0.0,1.0,2.0,-21.0,-48.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,204.0,55.0,0.0,0.0,1.0,2.0,-17.0,-83.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,202.0,56.0,0.0,0.0,1.0,2.0,-14.0,-72.0,0.0,0.0
