3,-1,0,64,-27,-8,1,-3,0,60,-110,-17,1,3,-2,133,-250,250,1,5.18,0.37,1.92,0.716
3,-1,0,64,-26,-8,1,-3,0,54,-101,-9,1,3,-1,156,-250,250,1,5.18,0.37,1.92,0.716
3,-1,0,65,-25,-7,1,-3,0,47,-92,-4,1,2,-2,158,-250,250,1,5.18,0.37,1.92,0.716
3,-1,0,66,-23,-6,1,-2,0,40,-82,-2,2,2,-1,137,-250,250,1,5.18,0.37,1.93,0.795
3,-1,0,64,-21,-5,1,-2,0,30,-66,1,3,1,-1,111,-250,250,1,5.18,0.37,1.93,0.795
2,-1,0,67,-20,-4,1,-2,0,23,-57,2,2,1,-1,111,-250,250,1,5.18,0.37,1.93,0.795
2,-1,0,71,-19,-3,0,-1,0,12,-44,0,2,2,-1,86,-250,250,1,5.18,0.37,1.93,0.795
2,-1,0,71,-18,-3,0,-1,0,9,-39,0,2,1,-1,70,-250,250,1,5.18,0.37,1.93,0.795
1,0,0,72,-16,-4,0,-1,0,2,-33,0,2,1,-1,26,-250,243,1,5.18,0.37,1.93,0.795
1,0,0,71,-15,-5,0,-1,0,-2,-31,0,1,1,-1,-14,-250,169,1,5.18,0.37,1.93,0.795
1,0,0,71,-14,-7,0,-1,0,-7,-29,1,1,0,-1,-50,-250,61,1,5.18,0.37,1.93,0.795
1,0,0,68,-12,-8,0,0,0,-10,-29,1,1,0,-1,-58,-250,34,1,5.18,0.37,1.93,0.795
0,0,0,69,-12,-11,0,0,0,-14,-32,5,2,0,-1,-78,-250,-6,1,5.18,0.37,1.93,0.795
0,0,0,67,-12,-13,0,0,0,-15,-34,8,2,0,-1,-90,-250,-33,1,5.18,0.37,1.93,0.795
0,0,0,65,-14,-16,0,0,0,-14,-39,10,2,0,-1,-108,-248,-48,1,5.18,0.35,1.85,0.762
0,0,0,63,-13,-17,0,0,0,-12,-42,12,2,0,-1,-125,-188,-67,1,5.18,0.35,1.85,0.762
0,0,0,60,-15,-19,0,0,0,-7,-48,16,1,0,-1,-147,-71,-99,1,5.18,0.35,1.85,0.762
0,0,0,59,-16,-20,0,0,0,0,-50,21,1,0,-1,-174,37,-120,1,5.18,0.35,1.85,0.762
